Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
36785.0,37541.0,36673.0,37428.0,2.1827872842550278e-10,6.933304160251282,89.03733368579105,2020/06/30,37162.614104551874,37049.58078209623,28866.325581501354,8183.255200594873,,,,
36785.0,37541.0,36679.0,37434.0,6.548361852765083e-11,6.532603750245471,88.78421244485253,2020/07/01,37162.61410455194,37056.113385846475,28784.07397280675,8272.039413039725,,,,
36786.0,37542.0,36686.0,37440.0,-1.2223608791828156e-09,6.15506130297581,88.53067332500905,2020/07/02,37162.61410455072,37062.26844714945,28701.698360784714,8360.570086364734,,,,
36785.0,37541.0,36692.0,37446.0,-6.83940015733242e-09,5.799336637719534,88.27678684871717,2020/07/03,37162.61410454388,37068.06778378717,28619.22091057372,8448.846873213452,,,,
36785.0,37541.0,36697.0,37452.0,-1.1226802598685026e-08,5.464172645079088,88.0226190143876,2020/07/04,37162.61410453265,37073.53195643225,28536.66246420441,8536.86949222784,,,,
36786.0,37542.0,36702.0,37456.0,4.6202330850064754e-09,5.148378571648209,87.76823220725237,2020/07/05,37162.61410453727,37078.6803350039,28454.042610568806,8624.637724435092,,,,
36785.0,37541.0,36706.0,37461.0,1.227454049512744e-08,4.8508353407887626,87.51368490999994,2020/07/06,37162.614104549546,37083.531170344686,28371.379760999596,8712.151409345091,,,,
36785.0,37541.0,36711.0,37466.0,2.2337189875543118e-09,4.57048806820967,87.25903211069817,2020/07/07,37162.61410455178,37088.101658412896,28288.691216957108,8799.41044145579,,,,
36786.0,37542.0,36715.0,37471.0,7.275957614183426e-11,4.30634308361914,87.0043254652719,2020/07/08,37162.61410455185,37092.408001496515,28205.993234575453,8886.414766921062,,,,
36785.0,37542.0,36720.0,37474.0,5.820766091346741e-11,4.057463981233013,86.74961351306774,2020/07/09,37162.61410455191,37096.46546547775,28123.30108504362,8973.16438043413,,,,
36785.0,37541.0,36724.0,37478.0,3.637978807091713e-11,3.822968513115484,86.49494184633477,2020/07/10,37162.61410455195,37100.28843399086,28040.629111710397,9059.659322280464,,,,
36785.0,37541.0,36727.0,37483.0,-7.275957614183426e-12,3.6020253726965166,86.24035328563514,2020/07/11,37162.61410455194,37103.89045936356,27957.99078379746,9145.8996755661,,,,
36785.0,37541.0,36730.0,37486.0,-5.093170329928398e-11,3.3938518340873998,85.98588800877769,2020/07/12,37162.61410455189,37107.28431119765,27875.39874762277,9231.885563574877,,,,
36786.0,37542.0,36733.0,37488.0,-2.029992174357176e-09,3.197708049825451,85.73158386137948,2020/07/13,37162.61410454986,37110.48201924747,27792.864871811216,9317.617147436256,,,,
36786.0,37541.0,36735.0,37493.0,-6.5338099375367165e-09,3.012900920235552,85.47747614681793,2020/07/14,37162.614104543325,37113.49492016771,27710.400296584634,9403.094623583074,,,,
36785.0,37542.0,36740.0,37495.0,-4.489265847951174e-09,2.8387747461529216,85.22359813510047,2020/07/15,37162.614104538836,37116.33369491386,27628.015473195686,9488.318221718175,,,,
36785.0,37541.0,36742.0,37497.0,1.2238160707056522e-08,2.6747117597042234,84.96998103432088,2020/07/16,37162.614104551074,37119.008406673565,27545.720203921068,9573.288202752496,,,,
36786.0,37540.0,36745.0,37500.0,-1.2005330063402653e-09,2.520130509896262,84.71665407892942,2020/07/17,37162.61410454987,37121.52853718346,27463.52368035204,9658.004856831425,,,,
36785.0,37541.0,36747.0,37502.0,1.6661942936480045e-09,2.3744831600342877,84.46364467676176,2020/07/18,37162.61410455154,37123.903020343496,27381.43451883531,9742.468501508187,,,,
36785.0,37541.0,36750.0,37504.0,9.094947017729282e-10,2.2372532133595087,84.21097853344327,2020/07/19,37162.61410455245,37126.140273556855,27299.460793515223,9826.67948004163,,,,
36785.0,37542.0,36752.0,37505.0,-3.2014213502407074e-10,2.1079542826264515,83.95867971932239,2020/07/20,37162.61410455213,37128.24822783948,27217.61006807853,9910.638159760952,,,,
36785.0,37541.0,36753.0,37509.0,-1.382431946694851e-10,1.9861279997421661,83.70677078354129,2020/07/21,37162.61410455199,37130.234355839224,27135.88942529473,9994.344930544494,,,,
36785.0,37541.0,36755.0,37511.0,-2.9103830456733704e-11,1.8713425357927918,83.4552728347935,2020/07/22,37162.61410455196,37132.10569837502,27054.30549499573,10077.800203379287,,,,
36785.0,37541.0,36756.0,37512.0,-2.473825588822365e-10,1.7631910798081663,83.20420562430627,2020/07/23,37162.614104551714,37133.868889454825,26972.86448045123,10161.004409003594,,,,
36785.0,37542.0,36757.0,37514.0,-2.255546860396862e-10,1.6612899007013766,82.95358765137644,2020/07/24,37162.61410455149,37135.530179355526,26891.572182700555,10243.95799665497,,,,
36785.0,37541.0,36761.0,37515.0,7.130438461899757e-10,1.5652779023293988,82.7034361879414,2020/07/25,37162.6141045522,37137.095457257856,26810.434024414943,10326.661432842911,,,,
36784.0,37541.0,36762.0,37517.0,-4.220055416226387e-10,1.4748149050865322,82.4537673721934,2020/07/26,37162.61410455178,37138.57027216294,26729.455071947836,10409.115200215105,,,,
36786.0,37541.0,36762.0,37518.0,-1.811713445931673e-09,1.3895799707825063,82.20459629974539,2020/07/27,37162.61410454997,37139.959852133725,26648.640055618875,10491.31979651485,,,,
36786.0,37541.0,36764.0,37519.0,1.0841176845133305e-09,1.3092704684167984,81.95593707464104,2020/07/28,37162.61410455105,37141.26912260214,26567.99338901265,10573.275733589491,,,,
36786.0,37541.0,36766.0,37522.0,7.421476766467094e-10,1.2336035330081359,81.70780273075252,2020/07/29,37162.614104551794,37142.50272613515,26487.519189814906,10654.983536320244,,,,
36785.0,37541.0,36766.0,37522.0,-1.1641532182693481e-10,1.1623091797082452,81.46020560528086,2020/07/30,37162.61410455168,37143.66503531486,26407.22129338933,10736.443741925525,,,,
36785.0,37541.0,36768.0,37523.0,1.673470251262188e-10,1.0951350833056495,81.21315707993745,2020/07/31,37162.614104551845,37144.76017039816,26327.1032713927,10817.656899005462,,,,
36785.0,37541.0,36769.0,37524.0,-6.766640581190586e-10,1.0318434142245678,80.9666677528603,2020/08/01,37162.61410455117,37145.79201381239,26247.168447054064,10898.623566758322,,,,
36785.0,37541.0,36771.0,37526.0,4.001776687800884e-10,0.9722093364835018,80.7207475202722,2020/08/02,37162.61410455157,37146.76422314887,26167.419908870277,10979.344314278595,,,,
36785.0,37541.0,36770.0,37526.0,5.093170329928398e-10,0.9160217691387516,80.47540553543695,2020/08/03,37162.61410455208,37147.68024491801,26087.860525103977,11059.819719814031,,,,
36785.0,37541.0,36770.0,37527.0,-2.1827872842550278e-10,0.8630816154181957,80.2306503049349,2020/08/04,37162.61410455186,37148.54332653343,26008.492956414462,11140.050370118966,,,,
36784.0,37541.0,36772.0,37527.0,-1.964508555829525e-10,0.8132010232075118,79.98648972898081,2020/08/05,37162.61410455166,37149.356527556636,25929.31966770869,11220.036859847947,,,,
36785.0,37541.0,36773.0,37529.0,2.546585164964199e-10,0.7662031538638985,79.74293111412044,2020/08/06,37162.61410455192,37150.1227307105,25850.342939748432,11299.779790962068,,,,
36786.0,37542.0,36774.0,37529.0,1.4551915228366852e-10,0.7219214861470391,79.4999812112128,2020/08/07,37162.61410455206,37150.84465219665,25771.56488002337,11379.27977217328,,,,
36785.0,37542.0,36775.0,37530.0,-1.3096723705530167e-10,0.680199056310812,79.25764625679221,2020/08/08,37162.61410455193,37151.52485125296,25692.987432822883,11458.537418430073,,,,
36785.0,37541.0,36775.0,37530.0,-5.820766091346741e-11,0.6408879152004374,79.01593200268508,2020/08/09,37162.614104551874,37152.16573916816,25614.6123887354,11537.553350432758,,,,
36786.0,37541.0,36776.0,37531.0,8.731149137020111e-11,0.6038486904799356,78.77484373987681,2020/08/10,37162.61410455196,37152.76958785864,25536.441393686004,11616.328194172635,,,,
36786.0,37541.0,36776.0,37532.0,2.1827872842550278e-11,0.5689500920852879,78.5343863254966,2020/08/11,37162.61410455198,37153.33853795072,25458.475957452592,11694.862580498131,,,,
36786.0,37541.0,36775.0,37532.0,-5.093170329928398e-11,0.5360684135303018,78.29456420999668,2020/08/12,37162.61410455193,37153.874606364254,25380.717461656124,11773.157144708128,,,,
36785.0,37540.0,36777.0,37532.0,-7.275957614183426e-12,0.5050870916966232,78.05538146111576,2020/08/13,37162.614104551925,37154.37969345595,25303.16716728671,11851.212526169244,,,,
36785.0,37541.0,36777.0,37533.0,3.637978807091713e-11,0.47589628903369885,77.8168417866982,2020/08/14,37162.61410455196,37154.855589744984,25225.826221789044,11929.029367955942,,,,
36785.0,37541.0,36778.0,37534.0,-7.275957614183426e-12,0.44839252644305816,77.57894855467748,2020/08/15,37162.614104551954,37155.30398227143,25148.69566576081,12006.60831651062,,,,
36786.0,37541.0,36779.0,37534.0,-2.1827872842550278e-11,0.42247830684209475,77.34170481360525,2020/08/16,37162.61410455193,37155.72646057827,25071.776439254045,12083.950021324225,,,,
36786.0,37541.0,36779.0,37534.0,7.275957614183426e-12,0.39806176462298026,77.10511331173984,2020/08/17,37162.61410455194,37156.12452234289,24995.069387706928,12161.055134635964,,,,
36785.0,37540.0,36779.0,37535.0,1.4551915228366852e-11,0.37505634231638396,76.8691765146923,2020/08/18,37162.614104551954,37156.49957868521,24918.57526753455,12237.924311150657,,,,
36785.0,37542.0,36780.0,37535.0,-1.4551915228366852e-11,0.353380483109504,76.63389662216105,2020/08/19,37162.61410455194,37156.85295916832,24842.2947513955,12314.558207772818,,,,
36786.0,37541.0,36780.0,37535.0,0.0,0.33295735038700514,76.3992755832187,2020/08/20,37162.61410455194,37157.185916518705,24766.22843316267,12390.957483356036,,,,
36785.0,37541.0,36779.0,37536.0,-7.275957614183426e-12,0.31371454540931154,76.16531511169887,2020/08/21,37162.61410455193,37157.499631064115,24690.37683259638,12467.122798467735,,,,
36785.0,37542.0,36781.0,37536.0,7.275957614183426e-12,0.2955838516136282,75.93201670012422,2020/08/22,37162.61410455194,37157.79521491573,24614.74039974787,12543.05481516786,,,,
36785.0,37540.0,36780.0,37536.0,-7.275957614183426e-12,0.2785009959479794,75.69938163269944,2020/08/23,37162.61410455193,37158.073715911676,24539.319519111115,12618.754196800559,,,,
36786.0,37539.0,36781.0,37537.0,0.0,0.2624054202096886,75.46741099778774,2020/08/24,37162.61410455193,37158.336121331886,24464.11451353354,12694.221607798347,,,,
36785.0,37541.0,36781.0,37536.0,0.0,0.24724006602627924,75.23610569959237,2020/08/25,37162.61410455193,37158.58336139791,24389.12564789997,12769.457713497939,,,,
36785.0,37540.0,36781.0,37537.0,7.275957614183426e-12,0.23295117252564523,75.00546646920156,2020/08/26,37162.61410455194,37158.81631257044,24314.353132603297,12844.46317996714,,,,
36786.0,37541.0,36781.0,37538.0,0.0,0.21948808303568512,74.77549387510408,2020/08/27,37162.61410455194,37159.03580065347,24239.79712681123,12919.238673842245,,,,
36785.0,37541.0,36782.0,37538.0,0.0,0.20680307577276835,74.54618833239329,2020/08/28,37162.61410455194,37159.242603729246,24165.45774155461,12993.784862174638,,,,
36786.0,37542.0,36782.0,37537.0,0.0,0.19485118084412534,74.31755011276073,2020/08/29,37162.61410455194,37159.43745491009,24091.33504262269,13068.102412287399,,,,
36785.0,37540.0,36782.0,37538.0,0.0,0.1835900290752761,74.08957935270155,2020/08/30,37162.61410455194,37159.621044939166,24017.429053299064,13142.1919916401,,,,
36785.0,37540.0,36782.0,37539.0,0.0,0.17297969994251616,73.86227606179091,2020/08/31,37162.61410455194,37159.79402463911,23943.73975693722,13216.054267701891,,,,
36785.0,37540.0,36783.0,37539.0,0.0,0.16298258006281685,73.63564013039104,2020/09/01,37162.61410455194,37159.95700721917,23870.26709938689,13289.689907832282,,,,
36786.0,37541.0,36784.0,37539.0,7.275957614183426e-12,0.1535632298910059,73.40967133691265,2020/09/02,37162.61410455195,37160.11057044906,23797.010991279865,13363.099579169195,,,,
36785.0,37540.0,36783.0,37538.0,-7.275957614183426e-12,0.14468825753283454,73.18436935466161,2020/09/03,37162.61410455194,37160.255258706595,23723.971310182736,13436.283948523856,,,,
36785.0,37540.0,36783.0,37540.0,7.275957614183426e-12,0.13632620091811987,72.95973375825452,2020/09/04,37162.61410455195,37160.39158490751,23651.147902625402,13509.243682282111,,,,
36786.0,37541.0,36783.0,37538.0,-7.275957614183426e-12,0.1284474176209187,72.73576402961771,2020/09/05,37162.61410455194,37160.520032325134,23578.540586013405,13581.979446311729,,,,
36785.0,37541.0,36784.0,37539.0,7.275957614183426e-12,0.12102397484704852,72.51245956395906,2020/09/06,37162.61410455195,37160.64105629998,23506.149150424295,13654.491905875688,,,,
36785.0,37542.0,36784.0,37539.0,0.0,0.1140295611548936,72.28981967457003,2020/09/07,37162.61410455195,37160.755085861136,23433.973360310876,13726.781725550258,,,,
36786.0,37541.0,36784.0,37539.0,0.0,0.10743938272207743,72.06784359846824,2020/09/08,37162.61410455195,37160.86252524386,23362.01295609513,13798.849569148726,,,,
36785.0,37542.0,36784.0,37539.0,0.0,0.10123007482616231,71.8465305011905,2020/09/09,37162.61410455195,37160.963755318684,23290.267655668766,13870.696099649917,,,,
36785.0,37540.0,36783.0,37539.0,0.0,0.09537962455942761,71.62587948101282,2020/09/10,37162.61410455195,37161.05913494324,23218.737155812312,13942.32197913093,,,,
36785.0,37541.0,36783.0,37540.0,7.275957614183426e-12,0.08986729230673518,71.40588957321233,2020/09/11,37162.614104551954,37161.14900223555,23147.42113353141,14013.727868704142,,,,
36786.0,37541.0,36784.0,37540.0,-7.275957614183426e-12,0.08467353773448849,71.1865597540509,2020/09/12,37162.61410455195,37161.233675773285,23076.319247315092,14084.914428458193,,,,
36786.0,37542.0,36785.0,37539.0,0.0,0.07977994925749954,70.96788894466226,2020/09/13,37162.61410455195,37161.31345572254,23005.431138319687,14155.882317402855,,,,
36785.0,37541.0,36785.0,37540.0,0.0,0.07516917889734032,70.74987601452631,2020/09/14,37162.61410455195,37161.38862490144,22934.756431484057,14226.632193417381,,,,
36785.0,37541.0,36784.0,37539.0,7.275957614183426e-12,0.0708248813971295,70.53251978481967,2020/09/15,37162.614104551954,37161.45944978284,22864.294736580636,14297.1647132022,,,,
36786.0,37541.0,36785.0,37540.0,-7.275957614183426e-12,0.06673165641404921,70.31581903152437,2020/09/16,37162.61410455195,37161.52618143925,22794.045649205524,14367.480532233725,,,,
36785.0,37541.0,36785.0,37540.0,0.0,0.06287499370955629,70.09977248840187,2020/09/17,37162.61410455195,37161.58905643296,22724.008751710833,14437.580304722127,,,,
36786.0,37541.0,36784.0,37540.0,0.0,0.05924122147553135,69.88437884979248,2020/09/18,37162.61410455195,37161.648297654436,22654.183614082518,14507.46468357192,,,,
36784.0,37540.0,36784.0,37540.0,0.0,0.05581745801464422,69.6696367732493,2020/09/19,37162.61410455195,37161.70411511245,22584.56979476728,14577.134320345169,,,,
36785.0,37541.0,36784.0,37540.0,0.0,0.052591566141927615,69.45554488198286,2020/09/20,37162.61410455195,37161.75670667859,22515.166841451442,14646.589865227152,,,,
36785.0,37541.0,36784.0,37540.0,0.0,0.04955211016203975,69.24210176719316,2020/09/21,37162.61410455195,37161.806258788754,22445.97429179441,14715.831966994345,,,,
36785.0,37542.0,36785.0,37541.0,0.0,0.0466883153130766,69.02930599028696,2020/09/22,37162.61410455195,37161.85294710407,22376.991674119436,14784.861272984632,,,,
36784.0,37541.0,36784.0,37540.0,-7.275957614183426e-12,0.04399002947320696,68.81715608491868,2020/09/23,37162.61410455194,37161.89693713354,22308.21850806399,14853.67842906955,,,,
36785.0,37542.0,36785.0,37540.0,7.275957614183426e-12,0.04144768729747739,68.60565055893858,2020/09/24,37162.61410455195,37161.93838482084,22239.65430519235,14922.284079628489,,,,
36785.0,37542.0,36784.0,37540.0,0.0,0.03905227621726226,68.39478789624081,2020/09/25,37162.61410455195,37161.977437097055,22171.298569572326,14990.67886752473,,,,
36786.0,37541.0,36785.0,37539.0,0.0,0.036795304564293474,68.18456655845694,2020/09/26,37162.61410455195,37162.01423240162,22103.150798318435,15058.863434083187,,,,
36786.0,37541.0,36784.0,37541.0,0.0,0.034668771433644,67.97498498661662,2020/09/27,37162.61410455195,37162.04890117305,22035.210482103248,15126.838419069803,,,,
36785.0,37542.0,36785.0,37540.0,0.0,0.03266513831476914,67.76604160263742,2020/09/28,37162.61410455195,37162.08156631137,21967.47710563893,15194.60446067244,,,,
36785.0,37541.0,36785.0,37540.0,0.0,0.030777300853515044,67.55773481088181,2020/09/29,37162.61410455195,37162.11234361222,21899.950148128897,15262.162195483323,,,,
36786.0,37542.0,36785.0,37541.0,-7.275957614183426e-12,0.028998568646784406,67.3500629992177,2020/09/30,37162.61410455194,37162.14134218087,21832.629083698328,15329.51225848254,,,,
36785.0,37541.0,36785.0,37541.0,7.275957614183426e-12,0.0273226367571624,67.14302454056087,2020/10/01,37162.61410455195,37162.168664817626,21765.513381794524,15396.655283023101,,,,
36786.0,37541.0,36785.0,37541.0,0.0,0.02574356367404107,66.9366177940683,2020/10/02,37162.61410455195,37162.1944083813,21698.60250756413,15463.59190081717,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.024255750904558226,66.7308411062113,2020/10/03,37162.61410455195,37162.218664132204,21631.895922208823,15530.32274192338,,,,
36785.0,37542.0,36785.0,37540.0,0.0,0.022853923874208704,66.5256928118215,2020/10/04,37162.61410455195,37162.24151805608,21565.393083320876,15596.848434735202,,,,
36786.0,37541.0,36785.0,37540.0,-7.275957614183426e-12,0.02153311327128904,66.32117123507669,2020/10/05,37162.61410455194,37162.26305116935,21499.09344519907,15663.169605970279,,,,
36785.0,37540.0,36785.0,37541.0,7.275957614183426e-12,0.020288637118937913,66.11727469046673,2020/10/06,37162.61410455195,37162.28333980647,21432.996459145725,15729.286880660746,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.01911608384398278,65.91400148369394,2020/10/07,37162.61410455195,37162.30245589031,21367.101573745873,15795.20088214444,,,,
36785.0,37541.0,36786.0,37540.0,0.0,0.01801129666273482,65.71134991251347,2020/10/08,37162.61410455195,37162.320467186975,21301.408235130024,15860.912232056953,,,,
36785.0,37540.0,36785.0,37541.0,0.0,0.01697035882534692,65.50931826751184,2020/10/09,37162.61410455195,37162.3374375458,21235.915887221337,15926.421550324465,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.01598958085378399,65.30790483279634,2020/10/10,37162.61410455195,37162.353427126654,21170.62397196939,15991.729455157261,,,,
36787.0,37541.0,36786.0,37541.0,0.0,0.01506548552424647,65.10710788677716,2020/10/11,37162.61410455195,37162.36849261218,21105.53192956814,16056.836563044038,,,,
36785.0,37540.0,36785.0,37541.0,7.275957614183426e-12,0.014194797011441551,64.9069257027677,2020/10/12,37162.614104551954,37162.38268740919,21040.639198662386,16121.743488746806,,,,
36786.0,37541.0,36785.0,37541.0,-7.275957614183426e-12,0.01337442870135419,64.70735654960481,2020/10/13,37162.61410455195,37162.39606183789,20975.94521654148,16186.450845296411,,,,
36785.0,37541.0,36785.0,37540.0,7.275957614183426e-12,0.01260147242282983,64.50839869224365,2020/10/14,37162.614104551954,37162.408663310314,20911.44941932166,16250.959243988655,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.011873187511810102,64.31005039231059,2020/10/15,37162.614104551954,37162.420536497826,20847.15124211686,16315.269294380965,,,,
36785.0,37541.0,36784.0,37541.0,0.0,0.011186992531293072,64.11230990856166,2020/10/16,37162.614104551954,37162.43172349036,20783.05011920083,16379.381604289527,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.010540455317823216,63.915175497382734,2020/10/17,37162.614104551954,37162.442263945675,20719.145484158766,16443.29677978691,,,,
36785.0,37540.0,36785.0,37541.0,0.0,0.009931283595506102,63.718645413311606,2020/10/18,37162.614104551954,37162.45219522927,20655.43677002905,16507.01542520022,,,,
36786.0,37541.0,36784.0,37541.0,7.275957614183426e-12,0.009357319853734225,63.52271790928353,2020/10/19,37162.61410455196,37162.461552549124,20591.92340943962,16570.538143109505,,,,
36785.0,37541.0,36785.0,37541.0,-7.275957614183426e-12,0.00881652720272541,63.32739123738429,2020/10/20,37162.614104551954,37162.47036907633,20528.604834729438,16633.86553434689,,,,
36786.0,37540.0,36785.0,37540.0,7.275957614183426e-12,0.008306988602271304,63.13266364885931,2020/10/21,37162.61410455196,37162.47867606493,20465.48047806918,16696.99819799575,,,,
36786.0,37541.0,36786.0,37540.0,0.0,0.007826897934137378,62.93853339464113,2020/10/22,37162.61410455196,37162.48650296286,20402.549771572474,16759.93673139039,,,,
36786.0,37541.0,36785.0,37540.0,-7.275957614183426e-12,0.007374553009867668,62.74499872563683,2020/10/23,37162.614104551954,37162.49387751587,20339.812147399847,16822.681730116026,,,,
36786.0,37540.0,36785.0,37540.0,0.0,0.006948351183382329,62.55205789300817,2020/10/24,37162.614104551954,37162.50082586706,20277.267037858022,16885.233788009034,,,,
36785.0,37541.0,36786.0,37540.0,7.275957614183426e-12,0.0065467813401483,62.35970914856807,2020/10/25,37162.61410455196,37162.5073726484,20214.913875490794,16947.593497157603,,,,
36785.0,37540.0,36784.0,37540.0,0.0,0.0061684194806730375,62.16795074498805,2020/10/26,37162.61410455196,37162.51354106788,20152.752093165287,17009.76144790259,,,,
36785.0,37540.0,36785.0,37542.0,0.0,0.005811924420413561,61.97678093605646,2020/10/27,37162.61410455196,37162.5193529923,20090.78112415365,17071.738228838647,,,,
36785.0,37541.0,36785.0,37541.0,0.0,0.005476032376463991,61.78619797691863,2020/10/28,37162.61410455196,37162.524829024675,20029.00040220911,17133.524426815566,,,,
36785.0,37540.0,36784.0,37541.0,-7.275957614183426e-12,0.005159552507393528,61.596200124335155,2020/10/29,37162.614104551954,37162.52998857718,19967.40936163728,17195.1206269399,,,,
36785.0,37541.0,36785.0,37541.0,7.275957614183426e-12,0.004861362933297642,61.406785636831046,2020/10/30,37162.61410455196,37162.534849940115,19906.007437363383,17256.527412576732,,,,
